"[""Kiehl's"", 'Clarins', 'ANESSA', 'BIORE', 'Clarins', 'ANESSA', 'Coppertone', 'BIORE', 'La Prairie', 'Sofina', 'Banana Boat', 'BIORE', 'Coppertone', 'Kose', 'Shiseido', 'Elizabeth Arden', 'ANESSA', 'Banana Boat', 'Kose Cosmeport', 'SUISSE PROGRAMME', 'CYBER COLORS', 'Lancome']","['HK$359.0', 'HK$323.0', 'HK$269.0', 'HK$84.9', 'HK$323.0', 'HK$89.0', 'HK$98.0', 'HK$84.9', 'HK$2025.0', 'HK$224.0', 'HK$135.9', 'HK$71.9', 'HK$98.0', 'HK$89.0', 'HK$290.0', 'HK$488.0', 'HK$89.0', 'HK$72.9', 'HK$69.0', 'HK$396.0', 'HK$139.0', 'HK$440.0']","['Ultra Light Daily UV Defense SPF50 PA+++ (6...', 'Day Screen Multi-Protection SPF50/PA++++ Ro...', 'ANESSA Perfect UV Sunscreen Aqua Booster Se...', 'SPF 50+ PA++++ Watery Essence Water Base (5...', 'UV Plus Anti-Pollution Day Screen Multi-Pro...', 'ANESSA Perfect UV Sunscreen Aqua Booster SP...', 'SPF50 PURE & SIMPLE LOTION (237ml)', 'BIORE UV AQUA RICH WATERY GEL SPF50 (90ml)', 'Cellular Radiance Emulsion SPF 30 (50ml)', 'Whitening UV Cut Emulsion SP SPF50+/PA++++ ...', 'UltraMist Sport Performance Sunscreen SPF 1...', 'Biore UV Milk SPF50+PA++++ (40ml)', 'UltraGUARD® Continuous Spray (177ml)', 'SPF50+PA++++ Protect Spray (90g)', 'WetForce Perfect UV Protector SPF50+ / PA++...', 'Prevage City Smart SPF50 Hydrating Shield (...', 'ANESSA Essence UV Sunscreen Aqua Booster SP...', 'Aloe Vera Gel (230g)', 'SPF50+ PA++++ UV Protect Gel (100ml)', 'Total Sun Protection Cream (50ml)', 'SPF50+PA++++ Ultra Whitening UV Protect Spr...', 'UV Expert Youth Shield™ Milky Bright (50ml)']"
"['Sofina', 'NOV', 'Banana Boat', 'Kose Cosmeport', 'ZA', 'NOV', 'Banana Boat', 'BLACKLEMON', 'Banana Boat', 'Kose Cosmeport', 'LANEIGE', 'Banana Boat', 'La Roche-Posay', 'Mentholatum', 'Banana Boat', 'Nuxe', 'Hadatuko', 'LANEIGE', 'Banana Boat', 'Mentholatum', 'Banana Boat', 'Hadatuko']","['HK$224.0', 'HK$250.0', 'HK$87.9', 'HK$69.0', 'HK$105.0', 'HK$200.0', 'HK$124.9', 'HK$229.0', 'HK$129.9', 'HK$79.0', 'HK$140.0', 'HK$124.9', 'HK$269.0', 'HK$76.9', 'HK$114.9', 'HK$268.0', 'HK$183.2', 'HK$140.0', 'HK$124.9', 'HK$139.9', 'HK$135.9', 'HK$198.0']","['Whitening UV Cut Emulsion SP SPF50+/PA++++ ...', 'SPF50+PA++++NOV UV SHIELD EX (30g)', 'Banana Boat Ultra Protect Sunscreen Lotion ...', 'Suncut Water Splash UV Protect Gel SPF50+ P...', 'TRUE WHITE EX PERFECT PROTECTOR  (30g)', 'SPF32PA+++NOV UV LOTION EX (35ml)', 'Banana Boat Ultra Protect Sunscreen Spray S...', 'BlackLemon Folding Umbrella - Air (Lemon) (...', 'Sun Protect & Hydrate 2in1 Spray SPF50 (170...', 'Sun Cut Waterproof UV Gel (SPF50+PA++++) (1...', 'Sun Block Supreme SPF50+PA+++ (50ml)', 'Sport Coolzone Instantly Cool Refreshes Sun...', 'DERMO-PEDIATRICS SPRAY SPF50+ PA++++ (200ml...', 'Sunplay Skin Aqua UV Whitening Moisture Gel...', 'Sport Coolzone Sunscreen Lotion SPF50PA++++...', 'Daily UV Protector SPF30 PA+++ (30ml)', 'Daily Protector SPF24 PA++(Pink) (40ml)', 'Sun Block Aqua+ SPF35 PA++ (50ml)', 'Banana Boat Sun Comfort Sunscreen Continuou...', 'Sunplay Super Block UV Body Mist SPF130/PA+...', 'Banana Boat Ultra Protect Sunscreen Continu...', 'Perfect UV Cut Spray SPF50+ PA++++ (150ml)']"
"['Missha', 'Soo Beauté', 'Soo Beauté', 'Banana Boat', 'Mentholatum', 'Banana Boat', 'Dr. Jart+', 'Dr. Jart+', 'DR.ORACLE', 'SNP', 'KISS MY FACE', 'Dr. Jart+', 'Miccosmo']","['HK$85.0', 'HK$60.0', 'HK$98.0', 'HK$72.9', 'HK$69.9', 'HK$85.9', 'HK$236.0', 'HK$264.0', 'HK$184.0', 'HK$128.0', 'HK$118.0', 'HK$236.0', 'HK$105.0']","['Missha x Line Friends All Around Safe Block...', 'Aloe Vera Triple Defence Sun Spray SPF50+ P...', 'Aloe Vera Sun Protection Stick SPF50+ PA+++...', 'Sport Coolzone After Sun Gel (226g)', 'Sunplay Skin Aqua UV Super Moisture Essence...', 'Sport Sunscreen Lotion SPF50    (90ml)', 'Every Sun Day Sun Cream Special Set (with D...', 'Every Sun day Sun Fluid Special Set (with D...', 'B-Hydro Sunblock SPF50+ PA+++ (40ml)', 'SPF 50+ PA+++ Aqua Cooling Sun Spray (150ml...', 'Face factor SPF 50 (59ml)', 'Every Sun Day Tone up Sunscreen SPF50+PA+++...', 'Adult Block D SPRF 50+ PA+++ (30ml)']"
